,Time,value
55873,2009-03-10 01:00:00,7371.61
55874,2009-03-10 01:30:00,7019.65
55875,2009-03-10 02:00:00,6699.44
55876,2009-03-10 02:30:00,6523.45
55877,2009-03-10 03:00:00,6418.0
55878,2009-03-10 03:30:00,6460.72
55879,2009-03-10 04:00:00,6531.34
55880,2009-03-10 04:30:00,6767.88
55881,2009-03-10 05:00:00,7058.15
55882,2009-03-10 05:30:00,7728.18
55883,2009-03-10 06:00:00,8325.29
55884,2009-03-10 06:30:00,8789.71
55885,2009-03-10 07:00:00,9243.66
55886,2009-03-10 07:30:00,9402.55
55887,2009-03-10 08:00:00,9504.04
55888,2009-03-10 08:30:00,9669.78
55889,2009-03-10 09:00:00,9911.86
55890,2009-03-10 09:30:00,10074.08
55891,2009-03-10 10:00:00,10101.21
55892,2009-03-10 10:30:00,10098.81
55893,2009-03-10 11:00:00,10095.78
55894,2009-03-10 11:30:00,10125.81
55895,2009-03-10 12:00:00,10147.18
55896,2009-03-10 12:30:00,10184.86
55897,2009-03-10 13:00:00,10165.14
55898,2009-03-10 13:30:00,10134.4
55899,2009-03-10 14:00:00,10149.43
55900,2009-03-10 14:30:00,10103.58
55901,2009-03-10 15:00:00,10099.47
55902,2009-03-10 15:30:00,10077.19
55903,2009-03-10 16:00:00,10084.19
55904,2009-03-10 16:30:00,9949.1
55905,2009-03-10 17:00:00,9846.18
55906,2009-03-10 17:30:00,9516.22
55907,2009-03-10 18:00:00,9399.06
55908,2009-03-10 18:30:00,9241.56
55909,2009-03-10 19:00:00,9356.35
55910,2009-03-10 19:30:00,9380.28
55911,2009-03-10 20:00:00,9119.28
55912,2009-03-10 20:30:00,8781.79
55913,2009-03-10 21:00:00,8475.14
55914,2009-03-10 21:30:00,8463.13
55915,2009-03-10 22:00:00,8257.34
55916,2009-03-10 22:30:00,8282.1
55917,2009-03-10 23:00:00,8128.01
55918,2009-03-10 23:30:00,7958.01
55919,2009-03-11 00:00:00,7784.4
55920,2009-03-11 00:30:00,7607.34
55921,2009-03-11 01:00:00,7379.62
55922,2009-03-11 01:30:00,7051.86
55923,2009-03-11 02:00:00,6799.46
55924,2009-03-11 02:30:00,6613.93
55925,2009-03-11 03:00:00,6557.47
55926,2009-03-11 03:30:00,6543.67
55927,2009-03-11 04:00:00,6576.8
55928,2009-03-11 04:30:00,6782.97
55929,2009-03-11 05:00:00,7085.5
55930,2009-03-11 05:30:00,7761.18
55931,2009-03-11 06:00:00,8387.47
55932,2009-03-11 06:30:00,8846.84
55933,2009-03-11 07:00:00,9264.62
55934,2009-03-11 07:30:00,9413.84
55935,2009-03-11 08:00:00,9547.74
55936,2009-03-11 08:30:00,9787.37
55937,2009-03-11 09:00:00,9918.09
55938,2009-03-11 09:30:00,9973.55
55939,2009-03-11 10:00:00,10006.51
55940,2009-03-11 10:30:00,9983.43
55941,2009-03-11 11:00:00,9998.33
55942,2009-03-11 11:30:00,9955.34
55943,2009-03-11 12:00:00,9972.68
55944,2009-03-11 12:30:00,9969.19
55945,2009-03-11 13:00:00,9877.17
55946,2009-03-11 13:30:00,9909.63
55947,2009-03-11 14:00:00,9940.62
55948,2009-03-11 14:30:00,9907.07
55949,2009-03-11 15:00:00,9949.0
55950,2009-03-11 15:30:00,9984.92
55951,2009-03-11 16:00:00,9966.27
55952,2009-03-11 16:30:00,9913.04
55953,2009-03-11 17:00:00,9801.43
55954,2009-03-11 17:30:00,9503.98
55955,2009-03-11 18:00:00,9427.7
55956,2009-03-11 18:30:00,9322.36
55957,2009-03-11 19:00:00,9397.98
55958,2009-03-11 19:30:00,9288.4
55959,2009-03-11 20:00:00,9098.23
55960,2009-03-11 20:30:00,8845.95
55961,2009-03-11 21:00:00,8521.12
55962,2009-03-11 21:30:00,8514.52
55963,2009-03-11 22:00:00,8309.55
55964,2009-03-11 22:30:00,8374.04
55965,2009-03-11 23:00:00,8242.14
55966,2009-03-11 23:30:00,8101.05
55967,2009-03-12 00:00:00,7907.29
55968,2009-03-12 00:30:00,7709.62
55969,2009-03-12 01:00:00,7471.55
55970,2009-03-12 01:30:00,7140.2
55971,2009-03-12 02:00:00,6829.81
55972,2009-03-12 02:30:00,6613.59
55973,2009-03-12 03:00:00,6544.96
55974,2009-03-12 03:30:00,6540.93
55975,2009-03-12 04:00:00,6586.07
55976,2009-03-12 04:30:00,6780.2
55977,2009-03-12 05:00:00,7077.19
55978,2009-03-12 05:30:00,7770.23
55979,2009-03-12 06:00:00,8445.11
55980,2009-03-12 06:30:00,8879.88
55981,2009-03-12 07:00:00,9273.47
55982,2009-03-12 07:30:00,9405.36
55983,2009-03-12 08:00:00,9548.7
55984,2009-03-12 08:30:00,9774.33
55985,2009-03-12 09:00:00,9974.4
55986,2009-03-12 09:30:00,10090.33
55987,2009-03-12 10:00:00,10143.63
55988,2009-03-12 10:30:00,10138.62
55989,2009-03-12 11:00:00,10168.28
55990,2009-03-12 11:30:00,10147.55
55991,2009-03-12 12:00:00,10130.84
55992,2009-03-12 12:30:00,10149.98
55993,2009-03-12 13:00:00,10189.64
55994,2009-03-12 13:30:00,10215.81
55995,2009-03-12 14:00:00,10214.73
55996,2009-03-12 14:30:00,10175.24
55997,2009-03-12 15:00:00,10177.14
55998,2009-03-12 15:30:00,10144.14
55999,2009-03-12 16:00:00,10142.68
56000,2009-03-12 16:30:00,10053.4
56001,2009-03-12 17:00:00,9963.05
56002,2009-03-12 17:30:00,9688.72
56003,2009-03-12 18:00:00,9554.91
56004,2009-03-12 18:30:00,9476.98
56005,2009-03-12 19:00:00,9583.82
56006,2009-03-12 19:30:00,9556.42
56007,2009-03-12 20:00:00,9347.62
56008,2009-03-12 20:30:00,8996.43
56009,2009-03-12 21:00:00,8670.65
56010,2009-03-12 21:30:00,8641.22
56011,2009-03-12 22:00:00,8403.75
56012,2009-03-12 22:30:00,8407.47
56013,2009-03-12 23:00:00,8262.94
56014,2009-03-12 23:30:00,8068.4
56015,2009-03-13 00:00:00,7883.14
56016,2009-03-13 00:30:00,7729.66
56017,2009-03-13 01:00:00,7481.78
56018,2009-03-13 01:30:00,7120.32
56019,2009-03-13 02:00:00,6832.39
56020,2009-03-13 02:30:00,6633.4
56021,2009-03-13 03:00:00,6520.63
56022,2009-03-13 03:30:00,6491.8
56023,2009-03-13 04:00:00,6559.12
56024,2009-03-13 04:30:00,6776.54
56025,2009-03-13 05:00:00,7046.95
56026,2009-03-13 05:30:00,7691.23
56027,2009-03-13 06:00:00,8292.75
56028,2009-03-13 06:30:00,8765.83
56029,2009-03-13 07:00:00,9180.52
56030,2009-03-13 07:30:00,9392.13
56031,2009-03-13 08:00:00,9535.33
56032,2009-03-13 08:30:00,9772.88
56033,2009-03-13 09:00:00,9903.57
56034,2009-03-13 09:30:00,10004.5
56035,2009-03-13 10:00:00,10038.38
56036,2009-03-13 10:30:00,10009.86
56037,2009-03-13 11:00:00,10062.57
56038,2009-03-13 11:30:00,10093.53
56039,2009-03-13 12:00:00,10068.81
56040,2009-03-13 12:30:00,10036.5
56041,2009-03-13 13:00:00,9974.92
56042,2009-03-13 13:30:00,9918.06
56043,2009-03-13 14:00:00,9891.74
56044,2009-03-13 14:30:00,9856.47
56045,2009-03-13 15:00:00,9973.43
56046,2009-03-13 15:30:00,9999.17
56047,2009-03-13 16:00:00,10032.02
56048,2009-03-13 16:30:00,9909.78
56049,2009-03-13 17:00:00,9742.36
56050,2009-03-13 17:30:00,9413.58
56051,2009-03-13 18:00:00,9280.62
56052,2009-03-13 18:30:00,9195.41
56053,2009-03-13 19:00:00,9267.7
56054,2009-03-13 19:30:00,9194.63
56055,2009-03-13 20:00:00,8956.09
56056,2009-03-13 20:30:00,8649.08
56057,2009-03-13 21:00:00,8426.24
56058,2009-03-13 21:30:00,8570.21
56059,2009-03-13 22:00:00,8379.91
56060,2009-03-13 22:30:00,8490.57
56061,2009-03-13 23:00:00,8339.65
56062,2009-03-13 23:30:00,8132.91
56063,2009-03-14 00:00:00,7945.29
56064,2009-03-14 00:30:00,7712.7
56065,2009-03-14 01:00:00,7436.42
56066,2009-03-14 01:30:00,7106.38
56067,2009-03-14 02:00:00,6739.47
56068,2009-03-14 02:30:00,6517.71
56069,2009-03-14 03:00:00,6412.98
56070,2009-03-14 03:30:00,6352.82
56071,2009-03-14 04:00:00,6316.19
56072,2009-03-14 04:30:00,6399.09
56073,2009-03-14 05:00:00,6483.54
56074,2009-03-14 05:30:00,6682.81
56075,2009-03-14 06:00:00,6888.94
56076,2009-03-14 06:30:00,7101.98
56077,2009-03-14 07:00:00,7539.37
56078,2009-03-14 07:30:00,8003.05
56079,2009-03-14 08:00:00,8373.71
56080,2009-03-14 08:30:00,8762.02
56081,2009-03-14 09:00:00,8863.89
56082,2009-03-14 09:30:00,8972.29
56083,2009-03-14 10:00:00,8971.26
56084,2009-03-14 10:30:00,9006.6
56085,2009-03-14 11:00:00,9024.51
56086,2009-03-14 11:30:00,9000.54
56087,2009-03-14 12:00:00,8957.97
56088,2009-03-14 12:30:00,8925.78
56089,2009-03-14 13:00:00,8892.83
56090,2009-03-14 13:30:00,8873.96
56091,2009-03-14 14:00:00,8878.74
56092,2009-03-14 14:30:00,8939.3
56093,2009-03-14 15:00:00,9001.91
56094,2009-03-14 15:30:00,8999.38
56095,2009-03-14 16:00:00,8993.13
56096,2009-03-14 16:30:00,8746.86
56097,2009-03-14 17:00:00,8795.94
56098,2009-03-14 17:30:00,8749.82
56099,2009-03-14 18:00:00,8729.74
56100,2009-03-14 18:30:00,8715.17
56101,2009-03-14 19:00:00,8726.62
56102,2009-03-14 19:30:00,8470.62
56103,2009-03-14 20:00:00,8271.29
56104,2009-03-14 20:30:00,8087.35
56105,2009-03-14 21:00:00,7919.5
56106,2009-03-14 21:30:00,7890.09
56107,2009-03-14 22:00:00,7787.66
56108,2009-03-14 22:30:00,7829.36
56109,2009-03-14 23:00:00,7604.81
56110,2009-03-14 23:30:00,7398.97
56111,2009-03-15 00:00:00,7264.47
56112,2009-03-15 00:30:00,7068.28
56113,2009-03-15 01:00:00,6852.6
56114,2009-03-15 01:30:00,6561.29
56115,2009-03-15 02:00:00,6334.11
56116,2009-03-15 02:30:00,6214.48
56117,2009-03-15 03:00:00,6135.68
56118,2009-03-15 03:30:00,6089.3
56119,2009-03-15 04:00:00,6049.37
56120,2009-03-15 04:30:00,6115.76
56121,2009-03-15 05:00:00,6204.16
56122,2009-03-15 05:30:00,6357.07
56123,2009-03-15 06:00:00,6465.7
56124,2009-03-15 06:30:00,6640.34
56125,2009-03-15 07:00:00,6962.27
56126,2009-03-15 07:30:00,7350.77
56127,2009-03-15 08:00:00,7723.41
56128,2009-03-15 08:30:00,8048.88
56129,2009-03-15 09:00:00,8304.97
56130,2009-03-15 09:30:00,8498.61
56131,2009-03-15 10:00:00,8562.64
56132,2009-03-15 10:30:00,8615.45
56133,2009-03-15 11:00:00,8668.79
56134,2009-03-15 11:30:00,8734.05
56135,2009-03-15 12:00:00,8775.72
56136,2009-03-15 12:30:00,8813.28
56137,2009-03-15 13:00:00,8843.39
56138,2009-03-15 13:30:00,8884.83
56139,2009-03-15 14:00:00,8904.59
56140,2009-03-15 14:30:00,8896.71
56141,2009-03-15 15:00:00,8971.22
56142,2009-03-15 15:30:00,8990.25
56143,2009-03-15 16:00:00,9007.02
56144,2009-03-15 16:30:00,8916.83
56145,2009-03-15 17:00:00,8938.79
56146,2009-03-15 17:30:00,8910.26
56147,2009-03-15 18:00:00,8893.66
56148,2009-03-15 18:30:00,8827.64
56149,2009-03-15 19:00:00,8961.66
56150,2009-03-15 19:30:00,8902.48
56151,2009-03-15 20:00:00,8759.23
56152,2009-03-15 20:30:00,8474.25
56153,2009-03-15 21:00:00,8165.67
56154,2009-03-15 21:30:00,8062.85
56155,2009-03-15 22:00:00,7816.37
56156,2009-03-15 22:30:00,7753.82
56157,2009-03-15 23:00:00,7459.64
56158,2009-03-15 23:30:00,7318.51
56159,2009-03-16 00:00:00,7155.04
56160,2009-03-16 00:30:00,7040.13
56161,2009-03-16 01:00:00,6917.37
56162,2009-03-16 01:30:00,6626.69
56163,2009-03-16 02:00:00,6422.28
56164,2009-03-16 02:30:00,6301.74
56165,2009-03-16 03:00:00,6232.65
56166,2009-03-16 03:30:00,6274.14
56167,2009-03-16 04:00:00,6352.36
56168,2009-03-16 04:30:00,6564.1
56169,2009-03-16 05:00:00,6891.71
56170,2009-03-16 05:30:00,7525.65
56171,2009-03-16 06:00:00,8179.24
56172,2009-03-16 06:30:00,8603.59
56173,2009-03-16 07:00:00,9043.16
56174,2009-03-16 07:30:00,9196.84
56175,2009-03-16 08:00:00,9285.47
56176,2009-03-16 08:30:00,9536.0
56177,2009-03-16 09:00:00,9538.42
56178,2009-03-16 09:30:00,9380.08
56179,2009-03-16 10:00:00,9451.44
56180,2009-03-16 10:30:00,9635.04
56181,2009-03-16 11:00:00,9752.27
56182,2009-03-16 11:30:00,9736.39
56183,2009-03-16 12:00:00,9801.18
56184,2009-03-16 12:30:00,9771.28
56185,2009-03-16 13:00:00,9815.73
56186,2009-03-16 13:30:00,9798.91
56187,2009-03-16 14:00:00,9803.31
56188,2009-03-16 14:30:00,9800.71
56189,2009-03-16 15:00:00,9836.25
56190,2009-03-16 15:30:00,9866.56
56191,2009-03-16 16:00:00,9898.28
56192,2009-03-16 16:30:00,9768.79
56193,2009-03-16 17:00:00,9702.25
56194,2009-03-16 17:30:00,9439.71
56195,2009-03-16 18:00:00,9294.7
56196,2009-03-16 18:30:00,9183.18
56197,2009-03-16 19:00:00,9264.48
56198,2009-03-16 19:30:00,9206.27
56199,2009-03-16 20:00:00,8943.68
56200,2009-03-16 20:30:00,8644.38
56201,2009-03-16 21:00:00,8378.85
56202,2009-03-16 21:30:00,8382.62
56203,2009-03-16 22:00:00,8170.66
56204,2009-03-16 22:30:00,8143.67
56205,2009-03-16 23:00:00,8082.45
56206,2009-03-16 23:30:00,7940.72
56207,2009-03-17 00:00:00,7832.73
56208,2009-03-17 00:30:00,7645.87
56209,2009-03-17 01:00:00,7410.64
56210,2009-03-17 01:30:00,7059.95
56211,2009-03-17 02:00:00,6794.37
56212,2009-03-17 02:30:00,6543.43
56213,2009-03-17 03:00:00,6466.11
56214,2009-03-17 03:30:00,6411.84
56215,2009-03-17 04:00:00,6497.59
56216,2009-03-17 04:30:00,6684.61
56217,2009-03-17 05:00:00,7034.88
56218,2009-03-17 05:30:00,7733.62
56219,2009-03-17 06:00:00,8390.61
56220,2009-03-17 06:30:00,8774.13
56221,2009-03-17 07:00:00,9114.71
56222,2009-03-17 07:30:00,9228.92
56223,2009-03-17 08:00:00,9248.41
56224,2009-03-17 08:30:00,9433.91
56225,2009-03-17 09:00:00,9506.34
56226,2009-03-17 09:30:00,9578.57
56227,2009-03-17 10:00:00,9630.65
56228,2009-03-17 10:30:00,9594.04
56229,2009-03-17 11:00:00,9639.23
56230,2009-03-17 11:30:00,9654.55
56231,2009-03-17 12:00:00,9693.9
56232,2009-03-17 12:30:00,9723.37
56233,2009-03-17 13:00:00,9735.96
56234,2009-03-17 13:30:00,9686.27
56235,2009-03-17 14:00:00,9705.31
56236,2009-03-17 14:30:00,9744.02
56237,2009-03-17 15:00:00,9755.45
56238,2009-03-17 15:30:00,9870.26
56239,2009-03-17 16:00:00,9837.38
56240,2009-03-17 16:30:00,9793.24
56241,2009-03-17 17:00:00,9687.5
56242,2009-03-17 17:30:00,9406.34
56243,2009-03-17 18:00:00,9293.75
56244,2009-03-17 18:30:00,9167.55
56245,2009-03-17 19:00:00,9302.18
56246,2009-03-17 19:30:00,9236.65
56247,2009-03-17 20:00:00,8996.44
56248,2009-03-17 20:30:00,8671.56
56249,2009-03-17 21:00:00,8421.32
56250,2009-03-17 21:30:00,8414.52
56251,2009-03-17 22:00:00,8232.05
56252,2009-03-17 22:30:00,8271.4
56253,2009-03-17 23:00:00,8120.74
56254,2009-03-17 23:30:00,7990.98
56255,2009-03-18 00:00:00,7827.57
56256,2009-03-18 00:30:00,7650.57
56257,2009-03-18 01:00:00,7351.6
56258,2009-03-18 01:30:00,6986.71
56259,2009-03-18 02:00:00,6702.48
56260,2009-03-18 02:30:00,6486.63
56261,2009-03-18 03:00:00,6393.25
56262,2009-03-18 03:30:00,6358.53
56263,2009-03-18 04:00:00,6454.4
56264,2009-03-18 04:30:00,6675.69
56265,2009-03-18 05:00:00,6999.02
56266,2009-03-18 05:30:00,7644.1
56267,2009-03-18 06:00:00,8304.07
56268,2009-03-18 06:30:00,8699.03
56269,2009-03-18 07:00:00,9109.3
56270,2009-03-18 07:30:00,9205.83
56271,2009-03-18 08:00:00,9338.31
56272,2009-03-18 08:30:00,9546.93
56273,2009-03-18 09:00:00,9683.57
56274,2009-03-18 09:30:00,9811.43
56275,2009-03-18 10:00:00,9868.2
56276,2009-03-18 10:30:00,9855.13
56277,2009-03-18 11:00:00,9860.05
56278,2009-03-18 11:30:00,9847.08
56279,2009-03-18 12:00:00,9883.43
56280,2009-03-18 12:30:00,9937.16
56281,2009-03-18 13:00:00,9926.54
56282,2009-03-18 13:30:00,9981.95
56283,2009-03-18 14:00:00,9952.98
56284,2009-03-18 14:30:00,9941.07
56285,2009-03-18 15:00:00,9930.29
56286,2009-03-18 15:30:00,9930.13
56287,2009-03-18 16:00:00,9923.42
56288,2009-03-18 16:30:00,9876.62
56289,2009-03-18 17:00:00,9729.42
56290,2009-03-18 17:30:00,9427.01
56291,2009-03-18 18:00:00,9299.14
56292,2009-03-18 18:30:00,9240.23
56293,2009-03-18 19:00:00,9373.08
56294,2009-03-18 19:30:00,9255.82
56295,2009-03-18 20:00:00,9053.41
56296,2009-03-18 20:30:00,8717.2
56297,2009-03-18 21:00:00,8465.53
56298,2009-03-18 21:30:00,8466.14
56299,2009-03-18 22:00:00,8218.05
56300,2009-03-18 22:30:00,8214.89
56301,2009-03-18 23:00:00,8090.26
56302,2009-03-18 23:30:00,7928.37
56303,2009-03-19 00:00:00,7776.18
56304,2009-03-19 00:30:00,7558.87
56305,2009-03-19 01:00:00,7348.66
56306,2009-03-19 01:30:00,6995.17
56307,2009-03-19 02:00:00,6693.77
56308,2009-03-19 02:30:00,6489.36
56309,2009-03-19 03:00:00,6385.07
56310,2009-03-19 03:30:00,6370.3
56311,2009-03-19 04:00:00,6428.89
56312,2009-03-19 04:30:00,6646.13
56313,2009-03-19 05:00:00,6946.83
56314,2009-03-19 05:30:00,7630.42
56315,2009-03-19 06:00:00,8225.45
56316,2009-03-19 06:30:00,8658.59
56317,2009-03-19 07:00:00,9066.06
56318,2009-03-19 07:30:00,9204.06
56319,2009-03-19 08:00:00,9348.21
56320,2009-03-19 08:30:00,9579.76
56321,2009-03-19 09:00:00,9709.47
56322,2009-03-19 09:30:00,9837.78
56323,2009-03-19 10:00:00,9929.11
56324,2009-03-19 10:30:00,9992.66
56325,2009-03-19 11:00:00,10096.06
56326,2009-03-19 11:30:00,10084.34
56327,2009-03-19 12:00:00,10117.88
56328,2009-03-19 12:30:00,10192.91
56329,2009-03-19 13:00:00,10277.54
56330,2009-03-19 13:30:00,10419.25
56331,2009-03-19 14:00:00,10518.59
56332,2009-03-19 14:30:00,10463.13
56333,2009-03-19 15:00:00,10588.94
56334,2009-03-19 15:30:00,10620.11
56335,2009-03-19 16:00:00,10627.17
56336,2009-03-19 16:30:00,10500.49
56337,2009-03-19 17:00:00,10360.71
56338,2009-03-19 17:30:00,10037.26
56339,2009-03-19 18:00:00,9882.23
56340,2009-03-19 18:30:00,9811.28
56341,2009-03-19 19:00:00,9880.34
56342,2009-03-19 19:30:00,9778.9
56343,2009-03-19 20:00:00,9537.95
56344,2009-03-19 20:30:00,9133.86
56345,2009-03-19 21:00:00,8777.19
56346,2009-03-19 21:30:00,8721.96
56347,2009-03-19 22:00:00,8456.4
56348,2009-03-19 22:30:00,8439.61
56349,2009-03-19 23:00:00,8243.72
56350,2009-03-19 23:30:00,8051.51
56351,2009-03-20 00:00:00,7902.51
56352,2009-03-20 00:30:00,7666.93
56353,2009-03-20 01:00:00,7423.25
56354,2009-03-20 01:30:00,7065.79
56355,2009-03-20 02:00:00,6757.71
56356,2009-03-20 02:30:00,6560.97
56357,2009-03-20 03:00:00,6467.71
56358,2009-03-20 03:30:00,6489.59
56359,2009-03-20 04:00:00,6524.15
56360,2009-03-20 04:30:00,6758.27
56361,2009-03-20 05:00:00,7064.87
56362,2009-03-20 05:30:00,7731.17
56363,2009-03-20 06:00:00,8325.78
56364,2009-03-20 06:30:00,8764.08
56365,2009-03-20 07:00:00,9193.77
56366,2009-03-20 07:30:00,9377.34
56367,2009-03-20 08:00:00,9502.27
56368,2009-03-20 08:30:00,9796.63
56369,2009-03-20 09:00:00,10003.86
56370,2009-03-20 09:30:00,10170.03
56371,2009-03-20 10:00:00,10284.22
56372,2009-03-20 10:30:00,10351.44
56373,2009-03-20 11:00:00,10452.34
56374,2009-03-20 11:30:00,10503.41
56375,2009-03-20 12:00:00,10544.31
56376,2009-03-20 12:30:00,10614.28
56377,2009-03-20 13:00:00,10584.4
56378,2009-03-20 13:30:00,10625.25
56379,2009-03-20 14:00:00,10695.45
56380,2009-03-20 14:30:00,10659.7
56381,2009-03-20 15:00:00,10685.1
56382,2009-03-20 15:30:00,10680.94
56383,2009-03-20 16:00:00,10653.23
56384,2009-03-20 16:30:00,10421.66
56385,2009-03-20 17:00:00,10135.93
56386,2009-03-20 17:30:00,9709.85
56387,2009-03-20 18:00:00,9592.12
56388,2009-03-20 18:30:00,9453.39
56389,2009-03-20 19:00:00,9471.09
56390,2009-03-20 19:30:00,9363.32
56391,2009-03-20 20:00:00,9121.36
56392,2009-03-20 20:30:00,8879.06
56393,2009-03-20 21:00:00,8610.66
56394,2009-03-20 21:30:00,8685.92
56395,2009-03-20 22:00:00,8509.76
56396,2009-03-20 22:30:00,8548.94
56397,2009-03-20 23:00:00,8366.1
56398,2009-03-20 23:30:00,8166.26
56399,2009-03-21 00:00:00,7923.12
56400,2009-03-21 00:30:00,7707.47
56401,2009-03-21 01:00:00,7453.89
56402,2009-03-21 01:30:00,7102.21
56403,2009-03-21 02:00:00,6795.84
56404,2009-03-21 02:30:00,6543.53
56405,2009-03-21 03:00:00,6453.87
56406,2009-03-21 03:30:00,6368.74
56407,2009-03-21 04:00:00,6394.32
56408,2009-03-21 04:30:00,6413.26
56409,2009-03-21 05:00:00,6519.69
56410,2009-03-21 05:30:00,6768.19
56411,2009-03-21 06:00:00,6985.06
56412,2009-03-21 06:30:00,7269.84
56413,2009-03-21 07:00:00,7711.75
56414,2009-03-21 07:30:00,8072.56
56415,2009-03-21 08:00:00,8410.9
56416,2009-03-21 08:30:00,8811.84
56417,2009-03-21 09:00:00,8926.18
56418,2009-03-21 09:30:00,9009.44
56419,2009-03-21 10:00:00,9001.64
56420,2009-03-21 10:30:00,9031.77
56421,2009-03-21 11:00:00,9059.36
56422,2009-03-21 11:30:00,9000.9
56423,2009-03-21 12:00:00,9013.89
56424,2009-03-21 12:30:00,8981.27
56425,2009-03-21 13:00:00,8972.25
56426,2009-03-21 13:30:00,8905.01
56427,2009-03-21 14:00:00,8913.68
56428,2009-03-21 14:30:00,8902.65
56429,2009-03-21 15:00:00,8935.4
56430,2009-03-21 15:30:00,8983.0
56431,2009-03-21 16:00:00,8959.25
56432,2009-03-21 16:30:00,8839.22
56433,2009-03-21 17:00:00,8888.29
56434,2009-03-21 17:30:00,8788.24
56435,2009-03-21 18:00:00,8708.11
56436,2009-03-21 18:30:00,8705.83
56437,2009-03-21 19:00:00,8819.73
56438,2009-03-21 19:30:00,8692.85
56439,2009-03-21 20:00:00,8481.66
56440,2009-03-21 20:30:00,8303.05
56441,2009-03-21 21:00:00,8094.2
56442,2009-03-21 21:30:00,8049.84
56443,2009-03-21 22:00:00,7890.78
56444,2009-03-21 22:30:00,7861.5
56445,2009-03-21 23:00:00,7636.88
56446,2009-03-21 23:30:00,7456.52
56447,2009-03-22 00:00:00,7304.21
56448,2009-03-22 00:30:00,7126.06
56449,2009-03-22 01:00:00,6909.89
56450,2009-03-22 01:30:00,6620.25
56451,2009-03-22 02:00:00,6372.84
56452,2009-03-22 02:30:00,6243.45
56453,2009-03-22 03:00:00,6167.81
56454,2009-03-22 03:30:00,6104.84
56455,2009-03-22 04:00:00,6094.57
56456,2009-03-22 04:30:00,6139.48
56457,2009-03-22 05:00:00,6164.79
56458,2009-03-22 05:30:00,6324.95
56459,2009-03-22 06:00:00,6458.09
56460,2009-03-22 06:30:00,6602.09
56461,2009-03-22 07:00:00,6929.74
56462,2009-03-22 07:30:00,7327.89
56463,2009-03-22 08:00:00,7678.2
56464,2009-03-22 08:30:00,8017.56
56465,2009-03-22 09:00:00,8225.2
56466,2009-03-22 09:30:00,8371.23
56467,2009-03-22 10:00:00,8438.55
56468,2009-03-22 10:30:00,8511.01
56469,2009-03-22 11:00:00,8559.8
56470,2009-03-22 11:30:00,8559.96
56471,2009-03-22 12:00:00,8574.77
56472,2009-03-22 12:30:00,8565.85
56473,2009-03-22 13:00:00,8552.61
56474,2009-03-22 13:30:00,8548.19
56475,2009-03-22 14:00:00,8558.44
56476,2009-03-22 14:30:00,8588.16
56477,2009-03-22 15:00:00,8623.69
56478,2009-03-22 15:30:00,8673.7
56479,2009-03-22 16:00:00,8688.63
56480,2009-03-22 16:30:00,8661.53
56481,2009-03-22 17:00:00,8727.99
56482,2009-03-22 17:30:00,8800.05
56483,2009-03-22 18:00:00,8800.48
56484,2009-03-22 18:30:00,8896.99
56485,2009-03-22 19:00:00,9056.82
56486,2009-03-22 19:30:00,8891.07
56487,2009-03-22 20:00:00,8693.3
56488,2009-03-22 20:30:00,8368.09
56489,2009-03-22 21:00:00,8067.35
56490,2009-03-22 21:30:00,7902.11
56491,2009-03-22 22:00:00,7683.36
56492,2009-03-22 22:30:00,7627.63
56493,2009-03-22 23:00:00,7385.85
56494,2009-03-22 23:30:00,7224.99
56495,2009-03-23 00:00:00,7060.01
56496,2009-03-23 00:30:00,6904.43
56497,2009-03-23 01:00:00,6741.49
56498,2009-03-23 01:30:00,6489.13
56499,2009-03-23 02:00:00,6344.83
56500,2009-03-23 02:30:00,6215.13
56501,2009-03-23 03:00:00,6194.38
56502,2009-03-23 03:30:00,6203.0
56503,2009-03-23 04:00:00,6308.26
56504,2009-03-23 04:30:00,6530.48
56505,2009-03-23 05:00:00,6853.12
56506,2009-03-23 05:30:00,7479.83
56507,2009-03-23 06:00:00,8180.26
56508,2009-03-23 06:30:00,8620.85
56509,2009-03-23 07:00:00,9054.93
56510,2009-03-23 07:30:00,9273.84
56511,2009-03-23 08:00:00,9388.96
56512,2009-03-23 08:30:00,9677.48
56513,2009-03-23 09:00:00,9838.71
56514,2009-03-23 09:30:00,10010.76
56515,2009-03-23 10:00:00,10097.06
56516,2009-03-23 10:30:00,10166.12
56517,2009-03-23 11:00:00,10291.05
56518,2009-03-23 11:30:00,10339.35
56519,2009-03-23 12:00:00,10397.34
56520,2009-03-23 12:30:00,10441.64
56521,2009-03-23 13:00:00,10488.61
56522,2009-03-23 13:30:00,10539.61
56523,2009-03-23 14:00:00,10515.38
56524,2009-03-23 14:30:00,10558.79
56525,2009-03-23 15:00:00,10651.53
56526,2009-03-23 15:30:00,10668.65
56527,2009-03-23 16:00:00,10641.84
56528,2009-03-23 16:30:00,10597.86
56529,2009-03-23 17:00:00,10438.81
56530,2009-03-23 17:30:00,10088.22
56531,2009-03-23 18:00:00,9913.5
56532,2009-03-23 18:30:00,9841.41
56533,2009-03-23 19:00:00,9826.52
56534,2009-03-23 19:30:00,9601.64
56535,2009-03-23 20:00:00,9323.67
56536,2009-03-23 20:30:00,8959.93
56537,2009-03-23 21:00:00,8624.83
56538,2009-03-23 21:30:00,8562.75
